# id,l_boiling,l_electronegativity,l_melting,l_radius,s_boiling,s_electronegativity,s_melting,s_radius,t_intermetallic,t_mechanism,t_phase_1,t_phase_2,t_s_homologous,t_temperature
4.690000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.925000000000000000e+02,1.350000000000000089e+00,3.032523704332208126e+03,1.784131915883026887e+00,1.700000000000000000e+03,1.400987281240783089e+00,-4.356235000000045071e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.311764705882353388e-01,1.073000000000000000e+03
4.990000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.343000000000000114e+02,1.500000000000000000e+00,3.132587196799448975e+03,1.827928935674316024e+00,1.773000000000000000e+03,1.399166646822032511e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,1.680767061477721480e-01,2.980000000000000000e+02
4.680000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.925000000000000000e+02,1.350000000000000089e+00,3.032523704332208126e+03,1.784131915883026887e+00,1.700000000000000000e+03,1.400987281240783089e+00,-4.356235000000045071e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.723529411764706198e-01,9.730000000000000000e+02
5.030000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,6.005000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.723849372384936962e-01,6.230000000000000000e+02
5.040000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,6.005000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.022713687985654540e-01,6.730000000000000000e+02
5.050000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,6.005000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.321578003586371564e-01,7.230000000000000000e+02
4.600000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,6.005000000000000000e+02,1.800000000000000044e+00,2.593227627464524176e+03,1.824894707751446576e+00,1.198000000000000000e+03,1.350008714085199291e+00,-1.014189399038459560e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.200333889816360911e-01,6.230000000000000000e+02
4.590000000000000000e+02,2.332698137522628713e+03,2.195230585130864220e+00,4.730000000000000000e+02,1.672515418367033657e+00,2.407020057891333181e+03,1.801849241191695095e+00,1.173000000000000000e+03,1.350008691877747191e+00,-1.014189399038459560e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.202898550724637472e-01,4.930000000000000000e+02
4.580000000000000000e+02,2.332698137522628713e+03,2.195230585130864220e+00,4.730000000000000000e+02,1.672515418367033657e+00,2.407020057891333181e+03,1.801849241191695095e+00,1.173000000000000000e+03,1.350008691877747191e+00,-1.014189399038459560e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.202898550724637472e-01,4.930000000000000000e+02
5.210000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.343000000000000114e+02,1.500000000000000000e+00,2.569415404978451534e+03,1.821957352101293504e+00,1.173000000000000000e+03,1.350000000000000089e+00,-1.014189399038459560e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.540494458653026477e-01,2.980000000000000000e+02
