# id,l_boiling,l_electronegativity,l_melting,l_radius,s_boiling,s_electronegativity,s_melting,s_radius,t_intermetallic,t_mechanism,t_phase_1,t_phase_2,t_s_homologous,t_temperature
3.520000000000000000e+02,2.021914268960781556e+03,2.329715634145097525e+00,5.080000000000000000e+02,1.799926275519099672e+00,3.292993952517772868e+03,1.851164120883312059e+00,1.773000000000000000e+03,1.396504384471599858e+00,-3.279082366666669635e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,2.949802594472645256e-01,5.230000000000000000e+02
6.380000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.215434083601286241e-01,3.000000000000000000e+02
3.510000000000000000e+02,2.021914268960781556e+03,2.329715634145097525e+00,5.080000000000000000e+02,1.799926275519099672e+00,3.292993952517772868e+03,1.851164120883312059e+00,1.773000000000000000e+03,1.396504384471599858e+00,-3.279082366666669635e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.795826283135927959e-01,6.730000000000000000e+02
3.490000000000000000e+02,2.021914268960781556e+03,2.329715634145097525e+00,5.080000000000000000e+02,1.799926275519099672e+00,3.292993952517772868e+03,1.851164120883312059e+00,1.773000000000000000e+03,1.396504384471599858e+00,-3.279082366666669635e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.795826283135927959e-01,6.730000000000000000e+02
6.440000000000000000e+02,6.343948970113680161e+02,1.999535584893152418e+00,2.730000000000000000e+02,1.499511141992792229e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.801714898177920632e-01,4.480000000000000000e+02
6.280000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,3.130706414183323432e+03,1.828914383549810285e+00,1.773000000000000000e+03,1.399849320263056196e+00,-2.384327631249991697e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.680767061477721480e-01,2.980000000000000000e+02
3.630000000000000000e+02,2.021914268960781556e+03,2.329715634145097525e+00,5.080000000000000000e+02,1.799926275519099672e+00,3.139936681381193466e+03,1.816663625060515708e+00,1.773000000000000000e+03,1.399700189538697126e+00,-3.279082366666669635e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.795826283135927959e-01,6.730000000000000000e+02
3.650000000000000000e+02,2.021914268960781556e+03,2.329715634145097525e+00,5.080000000000000000e+02,1.799926275519099672e+00,3.139936681381193466e+03,1.816663625060515708e+00,1.773000000000000000e+03,1.399700189538697126e+00,-3.279082366666669635e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.795826283135927959e-01,6.730000000000000000e+02
1.150000000000000000e+02,3.036716802548113264e+03,2.400334383221478074e+00,1.118000000000000000e+03,1.385375256508340591e+00,3.091191850328900273e+03,1.797281319105464403e+00,1.788000000000000000e+03,1.398116251615804551e+00,-4.173950166666662298e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.840044742729306515e-01,1.223000000000000000e+03
1.160000000000000000e+02,2.662853949318799096e+03,1.969769936245356901e+00,1.173000000000000000e+03,1.535518536788365918e+00,3.091191850328900273e+03,1.797281319105464403e+00,1.788000000000000000e+03,1.398116251615804551e+00,-1.109491199999999012e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.840044742729306515e-01,1.223000000000000000e+03
1.170000000000000000e+02,2.426670945630229198e+03,1.898662963757298039e+00,1.243000000000000000e+03,1.583506823030157218e+00,3.091191850328900273e+03,1.797281319105464403e+00,1.788000000000000000e+03,1.398116251615804551e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.119686800894854395e-01,1.273000000000000000e+03
1.180000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.343000000000000114e+02,1.500000000000000000e+00,1.040000000000000000e+03,1.689999999999999947e+00,5.942000000000000455e+02,1.550000000000000044e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.015146415348367137e-01,2.980000000000000000e+02
5.540000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.729299192042362847e+03,1.500802839549691070e+00,3.290000000000000000e+03,1.449921358620815504e+00,-9.023668999999934215e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.045592705167173231e-01,6.730000000000000000e+02
1.220000000000000000e+02,1.076874362688496149e+03,1.847813982527301224e+00,2.980000000000000000e+02,1.660195807865998630e+00,1.040000000000000000e+03,1.689999999999999947e+00,5.942000000000000455e+02,1.550000000000000044e+00,-3.696951249999991251e-02,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.015146415348367137e-01,2.980000000000000000e+02
1.260000000000000000e+02,2.416257314278967897e+03,2.158665512324627667e+00,4.560000000000000000e+02,1.637855646772232054e+00,3.128960913719362907e+03,1.828632744200506366e+00,1.773000000000000000e+03,1.399537159076869930e+00,-9.077174999998761235e-03,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.051325437112238914e-01,5.410000000000000000e+02
1.270000000000000000e+02,2.416257314278967897e+03,2.158665512324627667e+00,4.560000000000000000e+02,1.637855646772232054e+00,3.127562573751535638e+03,1.828459673301993771e+00,1.773000000000000000e+03,1.399423146394902728e+00,-9.077174999998761235e-03,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.848279751833051598e-01,5.050000000000000000e+02
1.280000000000000000e+02,2.416257314278967897e+03,2.158665512324627667e+00,4.560000000000000000e+02,1.637855646772232054e+00,3.127562573751535638e+03,1.828459673301993771e+00,1.773000000000000000e+03,1.399423146394902728e+00,-9.077174999998761235e-03,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.051325437112238914e-01,5.410000000000000000e+02
3.640000000000000000e+02,2.021914268960781556e+03,2.329715634145097525e+00,5.080000000000000000e+02,1.799926275519099672e+00,3.139936681381193466e+03,1.816663625060515708e+00,1.773000000000000000e+03,1.399700189538697126e+00,-3.279082366666669635e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,2.949802594472645256e-01,5.230000000000000000e+02
3.800000000000000000e+02,1.261000000000000000e+03,2.100000000000000089e+00,7.220000000000000000e+02,1.399999999999999911e+00,3.166296903580751405e+03,1.821845831526777815e+00,1.773000000000000000e+03,1.395091804118021139e+00,-5.052307866666664316e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.641849971799210106e-01,8.230000000000000000e+02
5.060000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,6.005000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.620442319187089142e-01,7.730000000000000000e+02
1.340000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.108589825840220328e+03,1.809238834443366528e+00,1.773000000000000000e+03,1.398953812326761525e+00,-2.679188835000004820e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.322053017484489779e-01,5.890000000000000000e+02
1.350000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.110421585289348059e+03,1.813920453849803049e+00,1.773000000000000000e+03,1.393848747799823595e+00,-2.679188835000004820e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.322053017484489779e-01,5.890000000000000000e+02
5.070000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,6.005000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.919306634787806165e-01,8.230000000000000000e+02
1.370000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.164126256836413631e+03,1.820630869566934651e+00,1.773000000000000000e+03,1.392802782958126873e+00,-2.679188835000004820e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.322053017484489779e-01,5.890000000000000000e+02
6.660000000000000000e+02,1.369815524381153409e+03,1.905087798309241354e+00,2.730000000000000000e+02,1.521570954929717834e+00,2.581672009471974889e+03,1.823474258598016373e+00,1.200000000000000000e+03,1.350000000000000089e+00,-1.014189399038459560e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.108333333333333504e-01,3.730000000000000000e+02
3.690000000000000000e+02,2.021914268960781556e+03,2.329715634145097525e+00,5.080000000000000000e+02,1.799926275519099672e+00,3.222601570799057754e+03,1.832306931753654888e+00,1.773000000000000000e+03,1.398033256868080665e+00,-3.279082366666669635e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,2.949802594472645256e-01,5.230000000000000000e+02
6.640000000000000000e+02,1.047608622132260734e+03,1.946417570275492670e+00,2.530000000000000000e+02,1.512177824937388060e+00,2.581672009471974889e+03,1.823474258598016373e+00,1.200000000000000000e+03,1.350000000000000089e+00,-1.014189399038459560e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.941666666666666652e-01,4.730000000000000000e+02
3.660000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.965000000000000000e+02,1.689177019966100923e+00,3.148242437829905157e+03,1.821010135507419525e+00,1.773000000000000000e+03,1.399904670991230615e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,2.921601804850535999e-01,5.180000000000000000e+02
3.790000000000000000e+02,1.261000000000000000e+03,2.100000000000000089e+00,7.220000000000000000e+02,1.399999999999999911e+00,3.166296903580751405e+03,1.821845831526777815e+00,1.773000000000000000e+03,1.395091804118021139e+00,-5.052307866666664316e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.359842075578116427e-01,7.730000000000000000e+02
1.950000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.925000000000000000e+02,1.350000000000000089e+00,3.134250971033029600e+03,1.830154973536690877e+00,1.811000000000000000e+03,1.399849331283772758e+00,-3.912161692307701555e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.864163445610159786e-01,6.997999999999999545e+02
1.960000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.925000000000000000e+02,1.350000000000000089e+00,3.134250971033029600e+03,1.830154973536690877e+00,1.811000000000000000e+03,1.399849331283772758e+00,-3.912161692307701555e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.477636664826062929e-01,8.108999999999999773e+02
1.970000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.925000000000000000e+02,1.350000000000000089e+00,3.134250971033029600e+03,1.830154973536690877e+00,1.811000000000000000e+03,1.399849331283772758e+00,-3.912161692307701555e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.091109884041965516e-01,9.220000000000000000e+02
2.710000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,3.098925921472180562e+03,1.806131281380543463e+00,1.773000000000000000e+03,1.395232441192870931e+00,-2.384327631249991697e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.680767061477721480e-01,2.980000000000000000e+02
2.740000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,3.130706414183323432e+03,1.828914383549810285e+00,1.773000000000000000e+03,1.399849320263056196e+00,-2.384327631249991697e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.680767061477721480e-01,2.980000000000000000e+02
2.770000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,3.135880161054978089e+03,1.802650961292701304e+00,1.773000000000000000e+03,1.396373678939163643e+00,-2.384327631249991697e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,1.680767061477721480e-01,2.980000000000000000e+02
2.800000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,3.969137027678603317e+03,1.705279231733237699e+00,1.973000000000000000e+03,1.412612030235155469e+00,-4.718543599999991400e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.510390268626457255e-01,2.980000000000000000e+02
5.320000000000000000e+02,6.329648840190026249e+02,1.998037320208952750e+00,2.730000000000000000e+02,1.499158851518122670e+00,3.198595715567780644e+03,1.901443656892935374e+00,1.353000000000000000e+03,1.348687584642785930e+00,-1.014189399038459560e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.202512934220251239e-01,2.980000000000000000e+02
2.860000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,3.409221459384434638e+03,1.883815323902177319e+00,1.753000000000000000e+03,1.370840114788168140e+00,-2.818518374999996468e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.699942954934398065e-01,2.980000000000000000e+02
2.890000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,3.560000000000000000e+03,1.540000000000000036e+00,1.941000000000000000e+03,1.399999999999999911e+00,-4.718543599999991400e-01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.535291087068521299e-01,2.980000000000000000e+02
5.380000000000000000e+02,6.329648840190026249e+02,1.998037320208952750e+00,2.730000000000000000e+02,1.499158851518122670e+00,3.190445321646536286e+03,1.909822566531598653e+00,1.353000000000000000e+03,1.341070394062183091e+00,-1.014189399038459560e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.202512934220251239e-01,2.980000000000000000e+02
3.300000000000000000e+02,2.345000000000000000e+03,1.780000000000000027e+00,4.296000000000000227e+02,1.550000000000000044e+00,3.134092813349539483e+03,1.830057311845341816e+00,1.773000000000000000e+03,1.399944280150362097e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.051889452904681832e-01,1.073000000000000000e+03
2.680000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,3.200000000000000000e+03,1.899999999999999911e+00,1.358000000000000000e+03,1.350000000000000089e+00,-1.080556482692303921e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.194403534609720152e-01,2.980000000000000000e+02
2.970000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.970000000000000000e+02,1.689177019966100923e+00,3.148133393287550007e+03,1.820445241216088972e+00,1.773000000000000000e+03,1.399915124427224988e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,2.385786802030456788e-01,4.230000000000000000e+02
5.420000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,3.679469335712108659e+03,1.630408508765371467e+00,2.183000000000000000e+03,1.349797744284736867e+00,-2.526513800750000094e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.082913421896472661e-01,6.730000000000000000e+02
5.700000000000000000e+02,6.353725908067980299e+02,1.996505477382427118e+00,2.314000000000000057e+02,1.498502347449611749e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.533762057877813723e-01,4.230000000000000000e+02
5.690000000000000000e+02,6.353725908067980299e+02,1.996505477382427118e+00,2.314000000000000057e+02,1.498502347449611749e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.105037513397641891e-01,3.830000000000000000e+02
5.440000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,3.679469335712108659e+03,1.630408508765371467e+00,2.183000000000000000e+03,1.349797744284736867e+00,-2.526513800750000094e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.999083829592304240e-01,8.730000000000000000e+02
5.490000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.017321508722568069e+03,1.601362754298736757e+00,2.750000000000000000e+03,1.449770397818255896e+00,-7.430704000000076803e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.810909090909091135e-01,7.730000000000000000e+02
3.250000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.343000000000000114e+02,1.500000000000000000e+00,3.133489006861871076e+03,1.830585099157523210e+00,1.773000000000000000e+03,1.399206162946979859e+00,-4.773051387499993581e-01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.680767061477721480e-01,2.980000000000000000e+02
3.240000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.343000000000000114e+02,1.500000000000000000e+00,3.133435853047596993e+03,1.830301933932309222e+00,1.773000000000000000e+03,1.399524030244337469e+00,-1.011920583750000047e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.680767061477721480e-01,2.980000000000000000e+02
5.580000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.729299192042362847e+03,1.500802839549691070e+00,3.290000000000000000e+03,1.449921358620815504e+00,-9.023668999999934215e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.261398176291793183e-01,1.073000000000000000e+03
5.550000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.729299192042362847e+03,1.500802839549691070e+00,3.290000000000000000e+03,1.449921358620815504e+00,-9.023668999999934215e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.349544072948328288e-01,7.730000000000000000e+02
5.410000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,3.679469335712108659e+03,1.630408508765371467e+00,2.183000000000000000e+03,1.349797744284736867e+00,-2.526513800750000094e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.624828218048557149e-01,5.730000000000000000e+02
2.650000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,3.168399331451192211e+03,1.905647646679147655e+00,1.173000000000000000e+03,1.358633401579719235e+00,-1.080556482692303921e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.540494458653026477e-01,2.980000000000000000e+02
2.620000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,2.992685686849525155e+03,1.874342287976426213e+00,1.323000000000000000e+03,1.350000000000000089e+00,-1.080556482692303921e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.252456538170823919e-01,2.980000000000000000e+02
2.570000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,2.581672009471974889e+03,1.823474258598016373e+00,1.173000000000000000e+03,1.350000000000000089e+00,-1.080556482692303921e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.540494458653026477e-01,2.980000000000000000e+02
1.980000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.925000000000000000e+02,1.350000000000000089e+00,3.134250971033029600e+03,1.830154973536690877e+00,1.811000000000000000e+03,1.399849331283772758e+00,-3.912161692307701555e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.704030922142462323e-01,1.033000000000000000e+03
1.990000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.925000000000000000e+02,1.350000000000000089e+00,3.136196735364775122e+03,1.831356474667785950e+00,1.811000000000000000e+03,1.398681205184096665e+00,-3.912161692307701555e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.864163445610159786e-01,6.997999999999999545e+02
2.000000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.925000000000000000e+02,1.350000000000000089e+00,3.136196735364775122e+03,1.831356474667785950e+00,1.811000000000000000e+03,1.398681205184096665e+00,-3.912161692307701555e-02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.477636664826062929e-01,8.108999999999999773e+02
