# id,l_boiling,l_electronegativity,l_melting,l_radius,s_boiling,s_electronegativity,s_melting,s_radius,t_intermetallic,t_mechanism,t_phase_1,t_phase_2,t_s_homologous,t_temperature
3.780000000000000000e+02,1.261000000000000000e+03,2.100000000000000089e+00,7.220000000000000000e+02,1.399999999999999911e+00,3.166296903580751405e+03,1.821845831526777815e+00,1.773000000000000000e+03,1.395091804118021139e+00,-5.052307866666664316e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.134235758601240707e-01,7.330000000000000000e+02
3.840000000000000000e+02,1.261000000000000000e+03,2.100000000000000089e+00,7.220000000000000000e+02,1.399999999999999911e+00,3.166296903580751405e+03,1.821845831526777815e+00,1.773000000000000000e+03,1.395091804118021139e+00,-5.052307866666664316e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.769881556683587043e-01,1.023000000000000000e+03
2.360000000000000000e+02,3.200000000000000000e+03,1.899999999999999911e+00,1.358000000000000000e+03,1.350000000000000089e+00,3.136370398176657091e+03,1.830324471800288455e+00,1.773000000000000000e+03,1.398209372828348895e+00,-9.017655750000042048e-02,2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,7.743936830231246127e-01,1.373000000000000000e+03
2.420000000000000000e+02,1.040000000000000000e+03,1.689999999999999947e+00,5.940000000000000000e+02,1.550000000000000044e+00,3.130155914365828721e+03,1.829160227043393538e+00,1.773000000000000000e+03,1.399360125681804234e+00,-4.773051387499993581e-01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
2.430000000000000000e+02,1.044160087733245746e+03,1.688811403504786757e+00,5.830000000000000000e+02,1.544057017523934539e+00,3.130155914365828721e+03,1.829160227043393538e+00,1.773000000000000000e+03,1.399360125681804234e+00,-3.912161692307701555e-02,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
2.440000000000000000e+02,1.044160087733245746e+03,1.688811403504786757e+00,5.830000000000000000e+02,1.544057017523934539e+00,3.133959031728023092e+03,1.830035790697067899e+00,1.773000000000000000e+03,1.399942843706870832e+00,-3.912161692307701555e-02,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
7.670000000000000000e+02,4.200000000000000000e+03,1.379999999999999893e+00,1.405000000000000000e+03,1.750000000000000000e+00,3.090567018292399098e+03,1.802814935045188305e+00,1.773000000000000000e+03,1.394082462835329217e+00,-2.685520205555557705e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.743936830231246127e-01,1.373000000000000000e+03
2.450000000000000000e+02,1.044160087733245746e+03,1.688811403504786757e+00,5.830000000000000000e+02,1.544057017523934539e+00,3.131477754412246213e+03,1.829403688777954118e+00,1.773000000000000000e+03,1.399789764986165030e+00,-3.912161692307701555e-02,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
1.650000000000000000e+02,2.416257314278967897e+03,2.158665512324627667e+00,4.560000000000000000e+02,1.637855646772232054e+00,3.132875961757461027e+03,1.831498870345670049e+00,1.773000000000000000e+03,1.396595889552768144e+00,-2.679188835000004820e-01,2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.474337281443880543e-01,6.160000000000000000e+02
2.470000000000000000e+02,1.044160087733245746e+03,1.688811403504786757e+00,5.830000000000000000e+02,1.544057017523934539e+00,3.129456060223433724e+03,1.829107982928362963e+00,1.773000000000000000e+03,1.398851522015749360e+00,-3.912161692307701555e-02,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
7.660000000000000000e+02,4.200000000000000000e+03,1.379999999999999893e+00,1.405000000000000000e+03,1.750000000000000000e+00,3.090567018292399098e+03,1.802814935045188305e+00,1.773000000000000000e+03,1.394082462835329217e+00,-2.685520205555557705e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.743936830231246127e-01,1.373000000000000000e+03
2.480000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.193997856377277511e-01,2.980000000000000000e+02
2.830000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,1.180000000000000000e+03,1.649999999999999911e+00,6.920000000000000000e+02,1.350000000000000089e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.306358381502889965e-01,2.980000000000000000e+02
2.900000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,2.747287696613365370e+03,1.607289707594165007e+00,8.800000000000000000e+02,1.258775167700878939e+00,-1.500132816666663871e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.386363636363636243e-01,2.980000000000000000e+02
2.930000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,2.782865324441734174e+03,1.610472642227485762e+00,5.780000000000000000e+02,1.252709453992208566e+00,-1.500132816666663871e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.155709342560553798e-01,2.980000000000000000e+02
3.030000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,2.871284794005947333e+03,1.961611519598827069e+00,5.648999999999999773e+02,1.451524410431322742e+00,-1.776875000000011084e-03,2.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,5.275269959284829557e-01,2.980000000000000000e+02
3.060000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,2.781454904052727215e+03,1.609167803258439111e+00,9.330000000000000000e+02,1.253996097452861003e+00,-2.770623599080465627e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.193997856377277511e-01,2.980000000000000000e+02
8.020000000000000000e+02,1.837000000000000000e+03,2.020000000000000018e+00,5.447000000000000455e+02,1.600000000000000089e+00,3.200000000000000000e+03,1.899999999999999911e+00,1.357000000000000000e+03,1.350000000000000089e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.959469417833456406e-01,6.730000000000000000e+02
8.040000000000000000e+02,1.837000000000000000e+03,2.020000000000000018e+00,5.447000000000000455e+02,1.600000000000000089e+00,2.709918896859390316e+03,1.835872777443467108e+00,1.273000000000000000e+03,1.348581037253175685e+00,-2.134279480000003670e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.286724273369992622e-01,6.730000000000000000e+02
8.090000000000000000e+02,1.845406122039690672e+03,2.019259915887921419e+00,5.447000000000000455e+02,1.598458158099836712e+00,3.200000000000000000e+03,1.899999999999999911e+00,1.357000000000000000e+03,1.350000000000000089e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.959469417833456406e-01,6.730000000000000000e+02
2.510000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,2.781454904052727215e+03,1.609167803258439111e+00,9.330000000000000000e+02,1.253996097452861003e+00,-2.770623599080465627e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.193997856377277511e-01,2.980000000000000000e+02
7.650000000000000000e+02,4.200000000000000000e+03,1.379999999999999893e+00,1.405000000000000000e+03,1.750000000000000000e+00,3.134092816134832447e+03,1.830057313565248256e+00,1.773000000000000000e+03,1.399944278478230775e+00,-1.457030912500005826e-01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.743936830231246127e-01,1.373000000000000000e+03
2.460000000000000000e+02,1.044160087733245746e+03,1.688811403504786757e+00,5.830000000000000000e+02,1.544057017523934539e+00,3.130572008269171420e+03,1.829412695703011682e+00,1.773000000000000000e+03,1.399143996430849857e+00,-3.912161692307701555e-02,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
6.320000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.930000000000000000e+02,1.350000000000000089e+00,3.139166930520815185e+03,1.837949123878177549e+00,1.773000000000000000e+03,1.395031797576139043e+00,-2.550331775000000967e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.754653130287648244e-01,8.430000000000000000e+02
1.770000000000000000e+02,2.416246674366993830e+03,2.158990305374222984e+00,4.560000000000000000e+02,1.638234072651291839e+00,2.300104880296335068e+03,1.787616975192040991e+00,1.150000000000000000e+03,1.349578352586572771e+00,-1.014189399038459560e-01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.113043478260869357e-01,4.730000000000000000e+02
