# id,l_boiling,l_electronegativity,l_melting,l_radius,s_boiling,s_electronegativity,s_melting,s_radius,t_intermetallic,t_mechanism,t_phase_1,t_phase_2,t_s_homologous,t_temperature
8.350000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,2.581672009471974889e+03,1.823474258598016373e+00,1.223000000000000000e+03,1.350000000000000089e+00,-1.014189399038459560e-01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.502861815208504037e-01,6.730000000000000000e+02
7.690000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.540000000000000000e+02,1.449999999999999956e+00,3.191081607037397134e+03,1.893660946178542082e+00,1.323000000000000000e+03,1.347814119371911090e+00,-2.205903991666664510e-01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.331065759637188206e-01,5.730000000000000000e+02
7.710000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.540000000000000000e+02,1.449999999999999956e+00,3.255937737843203649e+03,1.840206953434782466e+00,1.573000000000000000e+03,1.365419096933516263e+00,-9.017655750000042048e-02,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.642720915448188213e-01,5.730000000000000000e+02
7.720000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.540000000000000000e+02,1.449999999999999956e+00,3.186000000000000000e+03,1.909999999999999920e+00,1.728000000000000000e+03,1.350000000000000089e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.052083333333333703e-01,8.730000000000000000e+02
7.730000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.540000000000000000e+02,1.449999999999999956e+00,3.119002519571979974e+03,1.804051728302430657e+00,1.773000000000000000e+03,1.397969725134404095e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.923857868020304340e-01,8.730000000000000000e+02
7.370000000000000000e+02,1.156000000000000000e+03,9.300000000000000488e-01,3.700000000000000000e+02,1.800000000000000044e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.285101822079313783e-01,7.730000000000000000e+02
7.350000000000000000e+02,1.156000000000000000e+03,9.300000000000000488e-01,3.700000000000000000e+02,1.800000000000000044e+00,3.134754097853965050e+03,1.830465652191127779e+00,1.773000000000000000e+03,1.399547282591959263e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.615905245346869190e-01,1.173000000000000000e+03
7.340000000000000000e+02,1.156000000000000000e+03,9.300000000000000488e-01,3.700000000000000000e+02,1.800000000000000044e+00,3.134754097853965050e+03,1.830465652191127779e+00,1.773000000000000000e+03,1.399547282591959263e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.487873660462493364e-01,9.730000000000000000e+02
7.700000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.540000000000000000e+02,1.449999999999999956e+00,3.173794567948785698e+03,1.898272768758559215e+00,1.573000000000000000e+03,1.352077292420459154e+00,-9.017655750000042048e-02,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.642720915448188213e-01,5.730000000000000000e+02
8.160000000000000000e+02,2.345000000000000000e+03,1.780000000000000027e+00,4.297500000000000000e+02,1.550000000000000044e+00,3.168399331451192211e+03,1.905647646679147655e+00,1.323000000000000000e+03,1.358633401579719235e+00,-2.058014592857144720e-01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.086923658352229261e-01,6.730000000000000000e+02
8.530000000000000000e+02,2.436137674279257226e+03,1.800713107790740342e+00,2.883000000000000114e+02,1.377390768410497568e+00,3.129000000000000000e+03,2.540000000000000036e+00,1.337000000000000000e+03,1.350000000000000089e+00,-2.450837629999995104e-01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.228870605833956631e-01,2.980000000000000000e+02
